Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,Unnamed: 20,PubMed_ID,Study_Design,Funding_Info,Funding_Info_cleaned,Individual_NIH_Grant_Costs,Total_NIH_Funding_Cost
66189.0,Epac1-Induced Cellular Proliferation in Prostate Cancer Cells Is Mediated by B-Raf/ERK and mTOR Signaling Cascades,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Pathology, Duke University Medical Center, Durham, North Carolina 27710;",Journal of Cellular Biochemistry,Wiley,United States,Uma Kant Misra;Salvatore Vincent Pizzo,,Research Article;,7/15/2025 0:00,10.1002/jcb.70046,40662249.0,9/1/2009 0:00,10.1002/jcb.22333,19725049.0,Retraction,Duplication of/in Image;Investigation by Company/Institution;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Data;Unreliable Results and/or Conclusions;,No,,,19725049,"Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NCI NIH HHS (R01 CA131235); NCI NIH HHS (CA 131235-01A2),CA131235,1530402.00,1530402.0
66188.0,Loss of Cell Surface TFII-I Promotes Apoptosis in Prostate Cancer Cells Stimulated With Activated α2-Macroglobulin*,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;,"Department of Pathology, Duke University Medical Center, Durham, North Carolina 27710;",Journal of Cellular Biochemistry,Wiley,United States,U K Misra;Y M Mowery;G Gawdi;S V Pizzo,,Research Article;,7/15/2025 0:00,10.1002/jcb.70047,40662283.0,2/24/2011 0:00,10.1002/jcb.23083,21503958.0,Retraction,Duplication of/in Image;Investigation by Company/Institution;Investigation by Journal/Publisher;Investigation by Third Party;Unreliable Data;Unreliable Results and/or Conclusions;,No,,,21503958,"Journal Article; Research Support, N.I.H., Extramural; Retracted Publication",NCI NIH HHS (R01 CA131235); NCI NIH HHS (CA 131235),CA131235,1530402.00,1530402.0
66177.0,Predictive modeling the probability of suffering from metabolic syndrome using machine learning: A population-based study,(B/T) Data Science;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Endocrinology;,"Department of Endocrinology, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China; Hubei Provincial Clinical Research Center for Diabetes and Metabolic Disorders, Wuhan, China; Centre for Artificial Intelligence, Faculty of Engineering Information Technology, University of Technology Sydney, Ultimo, NSW, 2007, Australia; School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; Department of Endocrinology and Metabolism, State Key Laboratory of Medical Genomes, National Clinical Research Center for Metabolic Diseases, Shanghai Clinical Center for Endocrine and Metabolic Diseases, Shanghai Institute of Endocrine and Metabolic Diseases, Ruijin Hospital, Shanghai Jiao-Tong University School of Medicine, Shanghai, China; Department of Cardiovascular Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China; Yiling Hospital, Yichang, China; Department of Nutrition and Food Science, Texas A&M University, College Station, TX, USA;",Heliyon,Elsevier - Cell Press,Australia;China;United States,Xiang Hu;Xueke Li;Shiping Wen;Xingyu Li;Tianshu Zeng;Jiaoyue Zhang;Weiqing Wang;Yufang Bi;Qiao Zhang;Shenghua Tian;Jie Min;Ying Wang;Geng Liu;Hantao Huang;Miaomiao Peng;Jun Zhang;Chaodong Wu;Yuming Li;Hui Sun;Guang Ning;Lulu Chen,https://retractionwatch.com/?s=Heliyon,Research Article;,3/25/2025 0:00,10.1016/j.heliyon.2025.e43252,40535299.0,12/10/2022 0:00,10.1016/j.heliyon.2022.e12343,36643319.0,Retraction,Concerns/Issues about Authorship/Affiliation;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;,No,,,36643319,Journal Article; Retracted Publication,,,,0.0
66173.0,Protective Effect of a new Hyaluronic Acid -Carnosine Conjugate on the Modulation of the Inflammatory Response in Mice Subjected to Collagen-Induced Arthritis,(BLS) Biochemistry;(BLS) Biology - Cellular;,"Departement of Chemical, Biological, Pharmaceutical and Environmental Science, University of Messina, Messina, Italy; Department of Chemical Sciences, University of Catania, Viale A. Doria 6, 95125, Catania, Italy; Department of Pharmacological and Physiological Science, Saint Louis University School of Medicine, Saint Louis, USA; Fidia Farmaceutici Contrada Pizzuta Noto (SR), Italy; Fidia Farmaceutici Via Ponte della Fabbrica Abano Terme (PD), Italy;",Biomedicine & Pharmacotherapy,Elsevier,Italy;United States,Daniela Impellizzeri;Rosalba Siracusa;Marika Cordaro;Alessio Filippo Peritore;Enrico Gugliandolo;Ramona D’amico;Roberta Fusco;Rosalia Crupi;Enrico Rizzarelli;Salvatore Cuzzocrea;Susanna Vaccaro;Mariafiorenza Pulicetta;Valentina Greco;Sebastiano Sciuto;Antonella Schiavinato;Luciano Messina;Rosanna Di Paola,https://retractionwatch.com/?s=Salvatore+Cuzzocrea,Research Article;,7/14/2025 0:00,10.1016/j.biopha.2025.118301,0.0,2/25/2020 0:00,10.1016/j.biopha.2020.110023,32092830.0,Retraction,Concerns/Issues about Image;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Investigation by Third Party;,No,see also: https://pubpeer.com/publications/B235DFCB61033538ACB2B2234CC63B,,32092830,Journal Article; Retracted Publication,,,,0.0
66171.0,Self-reported dog vaccination practices in pet owners enrolled in the Dog Aging Project in the United States found most dogs were vaccinated according to veterinarians’ recommendations,(HSC) Veterinary Science;,"Department of Veterinary Biomedical Sciences, Shreiber School of Veterinary Medicine, Rowan University, Mullica Hill, NJ; Department of Population Health Sciences, Virginia-Maryland College of Veterinary Medicine, Virginia Polytechnic Institute and State University, Blacksburg, VA; Center for Outcomes Research and Epidemiology and Department of Diagnostic Medicine/Pathobiology, College of Veterinary Medicine, Kansas State University, Manhattan, KS;",Annals of Epidemiology,Elsevier,United States,John E Ekakoro;Audrey Ruple; Dog Aging Project Consortium;David Renter;Natalia Cernicchiaro,,Research Article;,6/20/2025 0:00,10.1016/j.annepidem.2025.06.009,0.0,6/20/2025 0:00,10.1016/j.annepidem.2025.06.009,40653127.0,Retraction,Date of Article and/or Notice Unknown;Notice - Limited or No Information;Removed;,No,,,40653127,Journal Article; Retracted Publication,,,,0.0
66167.0,"Strategic pathways to International Classification of Diseases, 11th Revision adoption in France and the United States",(B/T) Government;(B/T) International Relations;(HSC) Public Health and Safety;,"Department of Clinical Epidemiology, Grenoble Alps University, Grenoble 38000, France; O’Brien Institute for Public Health, University of Calgary, Calgary, AB, Canada T2N 1N4; Classifications and Terminologies Unit, World Health Organization (WHO), Geneva CH-1211, Switzerland; CEReSS-Health Service Research and Quality of Life Center, Assistance Publique-Hôpitaux de Marseille, Aix-Marseille University, Marseille 13005, France; Center for Healthcare Policy and Research, Division of General Medicine, University of California, Davis, Sacramento, CA 95616, United States;",Health Affairs Scholar,Oxford University Press,Canada;France;Switzerland;United States,Bastien Boussat;Robert Jakob;Laurent Boyer;Patrick S Romano,,Review Article;,7/1/2025 0:00,10.1093/haschl/qxaf098,40599205.0,2/24/2025 0:00,10.1093/haschl/qxaf037,40051811.0,Retraction,Concerns/Issues about Article;Retract and Replace;,No,see: https://academic.oup.com/healthaffairsscholar/article/3/7/qxaf099/8178615,,40051811,Journal Article; Retracted Publication,World Health Organization (001),,,0.0
66136.0,Impact of workplace bullying and burnout on job satisfaction among Bangladeshi nurses: A cross-sectional study,(B/T) Business - General;(HSC) Medicine - Nursing;(HSC) Occupational Health and Safety;(SOC) Psychology;(SOC) Sociology;,"Department of Public Health, North South University, Dhaka 1229, Bangladesh; Department of Health Research Methods, Evidence, and Impact, McMaster University, 1280 Main Street West, Hamilton, L8S 4L8, Ontario, Canada; Grameen Caledonian College of Nursing, Dhaka 1216, Bangladesh; Penn State Ross and Carol Nese College of Nursing, Penn State University, University Park, PA 16802, United States; Department of Nursing and Health Science, Jashore University of Science and Technology, Jashore, Bangladesh; Department of English, North East University Bangladesh, Sylhet 3100, Bangladesh; Health Services Administration, College of Health Sciences, University of Sharjah, Sharjah, United Arab Emirates",Heliyon,Elsevier - Cell Press,Bangladesh;Canada;United Arab Emirates;United States,Saifur Rahman Chowdhury;Humayun Kabir;Nahida Akter;Mohammad Azmain Iktidar;Anjan Kumar Roy;Mahfuzur Rahman Chowdhury;Ahmed Hossain,https://retractionwatch.com/?s=Heliyon,Research Article;,2/25/2025 0:00,10.1016/j.heliyon.2025.e42821,40201263.0,1/23/2023 0:00,10.1016/j.heliyon.2023.e13162,36755612.0,Retraction,Concerns/Issues about Authorship/Affiliation;Investigation by Journal/Publisher;Objections by Author(s);Unreliable Results and/or Conclusions;,No,,,36755612,Journal Article; Retracted Publication,,,,0.0
66120.0,Evaluating the spillover effects of the Sugira Muryango home-visiting intervention on temperament of children aged (0.3-3years) exposed to domestic violence: A cluster randomized controlled trial,(HSC) Public Health and Safety;(SOC) Psychology;(SOC) Sociology;,"Department of Psychiatry and Behavioral Sciences, College of Medicine and Health Sciences, University of Rwanda, Kigali, Rwanda; Boston College School of Social Work, Boston College, Chestnut Hill, Massachusetts, United States of America; Centre for Mental Health, College of Medicine and Health Sciences, University of Rwanda, Kigali, Rwanda;",PLoS One,PLoS,Rwanda;United States,Theodat Siboyintore;Jeanne Marie Ntete;Jean Mutabaruka;Theresa Betancourt;Sarah Jensen;Vincent Sezibera,,Research Article;,7/10/2025 0:00,10.1371/journal.pone.0327838,40638580.0,3/31/2025 0:00,10.1371/journal.pone.0320595,40163481.0,Retraction,Concerns/Issues about Data;Concerns/Issues about Results and/or Conclusions;Error in Analyses;Error in Data;Lack of Approval from Author;Lack of Approval from Third Party;,No,,,40163481,Journal Article; Randomized Controlled Trial; Retracted Publication,,,,0.0
66119.0,"Co-involvement of mitochondria and endoplasmic reticulum in regulation of apoptosis: changes in cytochrome c, Bcl-2 and Bax in the hippocampus of aluminum-treated rabbits",(BLS) Biology - Cellular;(BLS) Biology - Molecular;,"Department of Pathology, University of Virginia Health Sciences Center, Box 168, Charlottesville, VA 22908, USA; Department of Biochemistry and Molecular Genetics and Chemistry, University of Virginia Health Sciences Center, Box 168, Charlottesville, VA 22908, USA; Department of Biology and Chemistry, Liberty University, Lynchburg, VA, USA; IRP, NIMH, NIH, Bethesda, MD, USA;",Brain Research,Elsevier,United States,Othman Ghribi;David A DeWitt;Michael S Forbes;Mary M Herman;John Savory,,Research Article;,7/9/2025 0:00,10.1016/j.brainres.2025.149820,40639068.0,7/30/2001 0:00,10.1016/S0006-8993(01)02406-4,11382389.0,Retraction,Concerns/Issues about Image;Investigation by Journal/Publisher;Manipulation of Images;Original Data and/or Images not Provided and/or not Available;Unreliable Image;Unreliable Results and/or Conclusions;,No,see also: https://pubpeer.com/publications/6C7013E383EEFB5748A5DCC124E325,,11382389,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Retracted Publication",,,,0.0
66116.0,Heat shock factor 5 establishes the male germ-line meiotic sex chromosome inactivation through regulation of Smarca4,(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Statistics, Faculty of Science, King Abdulaziz University, Jeddah, 21551, Saudi Arabia; Program in Systems Biology, University of Massachusetts Medical School, Worcester, MA 01605, USA; Department of Biochemistry, University of Vermont College of Medicine, Burlington, VT 05405, USA;",Heliyon,Elsevier - Cell Press,Saudi Arabia;United States,A Rasim Barutc;Andrew J Frit;Rachel P McCor;Jeffrey A Nick;Muhammad Asla,https://retractionwatch.com/?s=Heliyon,Research Article;,4/1/2025 0:00,10.1016/j.heliyon.2025.e43282,40535264.0,4/20/2023 0:00,10.1016/j.heliyon.2023.e15194,37206036.0,Retraction,Concerns/Issues about Authorship/Affiliation;False/Forged Authorship;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;,No,,,37206036,Journal Article; Retracted Publication,,,,0.0
66100.0,Human fetal cerebellar cell atlas informs medulloblastoma origin and oncogenesis,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(HSC) Medicine - Neurology;,"Brain Tumor Center, Division of Experimental Hematology and Cancer Biology, Cancer and Blood Diseases Institute, Cincinnati Children’s Hospital Medical Center, OH, USA; Key Laboratory of Birth Defects, Children’s Hospital of Fudan University, Fudan University, Shanghai, China; Department of Neurosurgery, Children’s Hospital of Fudan University, Shanghai, China; Department of Pediatric Neurosurgery, Xinhua Hospital Affiliated to Shanghai Jiao Tong University School of Medicine, Shanghai, China; Obstetrics and Gynecology Hospital of Fudan University, Shanghai, China; Shanghai Key Laboratory of Female Reproductive Endocrine-Related Diseases, Shanghai, China; School of Life Sciences, Westlake University, Hangzhou, China; Department of Biochemistry and Molecular Genetics, Feinberg School of Medicine Northwestern University, Chicago, IL, USA; Cancer Research UK Cambridge Centre, CRUK Cambridge Institute, Li Ka Shing Centre, Cambridge, UK; Developmental and Stem Cell Biology Program, The Hospital for Sick Children, Toronto, Ontario, Canada;",Nature,Springer - Nature Publishing Group,Canada;China;United Kingdom;United States,Zaili Luo;Mingyang Xia;Wei Shi;Chuntao Zhao;Jiajia Wang;Dazhuan Xin;Xinran Dong;Yu Xiong;Feng Zhang;Kalen Berry;Sean Ogurek;Xuezhao Liu;Rohit Rao;Rui Xing;Lai Man Natalie Wu;Siying Cui;Lingli Xu;Yifeng Lin;Wenkun Ma;Shuaiwei Tian;Qi Xie;Li Zhang;Mei Xin;Xiaotao Wang;Feng Yue;Haizi Zheng;Yaping Liu;Charles B Stevenson;Peter de Blank;John P Perentesis;Richard J Gilbertson;Hao Li;Jie Ma;Wenhao Zhou;Michael D Taylor;Q Richard Lu,,Research Article;,7/9/2025 0:00,10.1038/s41586-025-09015-w,40634621.0,11/30/2022 0:00,10.1038/s41586-022-05487-2,36450980.0,Retraction,Concerns/Issues about Data;Investigation by Journal/Publisher;Investigation by Third Party;Objections by Author(s);Unreliable Results and/or Conclusions;,No,see also: https://www.nature.com/articles/s41586-025-09247-w; see also: https://www.thetransmitter.org/cell-types/nature-retracts-paper-on-novel-brain-cell-type-against-authors-wishes/,,36450980,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",Cancer Research UK (22492); Cancer Research UK (26398); Cancer Research UK (28598); NCI NIH HHS (P01 CA096832),CA096832,67704204.00,67704204.0
66062.0,Nitric Oxide Induces Hypoxia-inducible Factor 1 Activation That Is Dependent on MAPK and Phosphatidylinositol 3-Kinase Signaling,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Molecular;,"Human Stress Signal Research Center, National Institute of Advanced Industrial Science and Technology, IKEDA, Osaka, Japan 563-0053; Department of Anesthesia, Tazuke Kofukai Medical Research Institute Kitano Hospital, 2-4-20, Ohgimachi, Kita-ku, Osaka 530-8480; Institute for Virus Research, Kyoto University Hospital, Kyoto University, Kyoto 606-8507, Japan; Department of Anesthesia, Kyoto University Hospital, Kyoto University, Kyoto 606-8507, Japan; Department of Molecular Oncology, Kyoto University Graduate School of Medicine, Sakyo-ku, Kyoto 606-8507, Japan; McKusick-Nathans Institute of Genetic Medicine, The Johns Hopkins University School of Medicine, Baltimore, Maryland 21287;",Journal of Biological Chemistry,Elsevier,Japan;United States,Kenji Kasuno;Satoshi Takabuchi;Kazuhiko Fukuda;Shinae Kizaka-Kondoh;Junji Yodoi;Takehiko Adachi;Gregg L Semenza;Kiichi Hirota,https://retractionwatch.com/retractions-by-nobel-prize-winners/;https://retractionwatch.com/?s=Gregg+Semenza,Research Article;,7/5/2025 0:00,10.1016/j.jbc.2025.110219,40618513.0,11/4/2003 0:00,10.1074/jbc.M308197200,14600153.0,Retraction,Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;,No,,,14600153,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
66061.0,Induction of Hypoxia-inducible Factor 1 Activity by Muscarinic Acetylcholine Receptor Signaling,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;,"Department of Anesthesia, The Tazuke Kofukai Medical Research Institute Kitano Hospital, 2-4-20, Ohgimachi, Kita-ku, Osaka 530-8480, Japan; Program in Vascular Cell Engineering, The Johns Hopkins University School of Medicine, Baltimore, MD 21205; Department of Anesthesia, Kyoto University Hospital, Kyoto University, Sakyo-ku, Kyoto 606-8507, Japan; COE Formation for Genomic Analysis of Disease Model Animals with Multiple Genetic Alterations, Kyoto University Graduate School of Medicine, Yoshida-Konoe-cho, Sakyo-ku, Kyoto 606-8507, Japan;",Journal of Biological Chemistry,Elsevier,Japan;United States,Kiichi Hirota;Ryo Fukuda;Satoshi Takabuchi;Shinae Kizaka-Kondoh;Takehiko Adachi;Kazuhiko Fukuda;Gregg L Semenza,https://retractionwatch.com/?s=Gregg+Semenza;https://retractionwatch.com/retractions-by-nobel-prize-winners/,Research Article;,7/5/2025 0:00,10.1016/j.jbc.2025.110218,40618514.0,7/26/2004 0:00,10.1074/jbc.M405164200,15280370.0,Retraction,Concerns/Issues about Image;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;,No,,,15280370,"Journal Article; Research Support, Non-U.S. Gov't; Retracted Publication",,,,0.0
